time,open,high,low,close,volume
93,98.163769,98.610109,97.8764579999999995152393239550292491912841796875,97.876458,84.16627596579086834083227586
94,97.879014,98.515925,97.504807,97.876458,95.15357272202428084995062818
95,97.734457,98.582256,97.734457,97.876458,74.95021514952256502795080450
96,98.216253,98.235931,97.871169,97.876458,93.09590887822477434099255334
97,98.235931,98.511320,97.764634,97.876458,104.2165528141680752582942660
98,98.268879,98.581086,97.8764579999999995152393239550292491912841796875,97.876458,83.01234668517449932778617950
99,98.241859,98.241859,97.815726,97.876458,72.15174571319960783455371711
100,97.785906,98.326024,97.785906,97.876458,84.08458887776997059404493484
101,97.959150,98.511230,97.8764579999999995152393239550292491912841796875,97.876458,94.93388485743018812001992045
102,98.053876,98.244177,97.707528,97.876458,91.23797672439025774338006160
103,97.951870,98.257563,97.839483,97.876458,114.0958580053883100191569611
104,98.175221,98.343127,97.814841,97.876458,93.98644726920304748318812925
105,98.105899,98.345063,97.720033,97.876458,123.2980593100005517470663108
106,98.146846,98.345063,97.8764579999999995152393239550292491912841796875,97.876458,63.88816423226796281653605547
107,98.166186,98.373857,97.790869,97.876458,113.6729557375458821155689293
108,98.226317,98.414425,97.841410,97.876458,104.0787840909923183119190071
109,98.414425,98.456656,97.672222,97.876458,134.0807065998003846374331260
110,98.003026,98.126331,97.857906,97.876458,91.79059072142421449314042548
111,98.136950,98.373998,97.781510,97.876458,115.0981542176064760241160911
112,98.342019,98.342019,97.8764579999999995152393239550292491912841796875,97.876458,53.46066360663187744250990363
113,97.732709,98.182311,97.732709,97.876458,63.06344765637258298340839248
114,98.053694,98.297638,97.731836,97.876458,116.0206735644437898713476898
115,98.262133,98.297638,97.678431,97.876458,55.72496353024386728236549969
116,97.782685,98.326730,97.707194,97.876458,96.15124940525532615254178380
117,98.131841,98.283126,97.625729,97.876458,74.34780870865804658365050272
118,97.794438,98.286547,97.794438,97.876458,83.43765442033964241375088023
119,97.550487,98.348773,97.545510,97.876458,124.5524111940825466859905646
120,98.348773,98.362717,97.852878,97.876458,61.84357930993025576071886462
121,98.351893,98.410390,97.8764579999999995152393239550292491912841796875,97.8764579999999995152393239550292491912841796875,69.21751497655855978052841238
122,98.410390,98.422722,97.833912,97.8764579999999995152393239550292491912841796875,105.3992840400288582003440752
123,97.917837,98.208143,97.541221,97.8764579999999995152393239550292491912841796875,77.57031475359747219044947996
124,97.860490,98.160392,97.803082,97.8764579999999995152393239550292491912841796875,97.58456343456796489022053719
125,98.034389,98.208143,97.384775,97.8764579999999995152393239550292491912841796875,113.0584013259646294358162777
126,97.738187,98.247112,97.738187,97.8764579999999995152393239550292491912841796875,73.93156114710955861824004388
127,98.085508,98.247112,97.842867,97.8764579999999995152393239550292491912841796875,96.10774417571246530656026151
128,97.268219,98.249260,97.268219,97.8764579999999995152393239550292491912841796875,84.57554132147763503724036126
129,98.106062,98.137156,97.8764579999999995152393239550292491912841796875,97.8764579999999995152393239550292491912841796875,44.44874774005707784851892939
130,98.137156,98.235875,97.8764579999999995152393239550292491912841796875,97.8764579999999995152393239550292491912841796875,64.27951956720331772032750450
131,98.078926,98.147441,97.8764579999999995152393239550292491912841796875,97.8764579999999995152393239550292491912841796875,75.33778037798444060513247678
132,97.623654,98.147441,97.539685,97.8764579999999995152393239550292491912841796875,105.3385644737740758358768289
133,97.280350,98.208567,97.280350,97.8764579999999995152393239550292491912841796875,130.1294475389720464164611258
134,98.036018,98.146426,97.663070,97.8764579999999995152393239550292491912841796875,75.00379294073574953927163733
135,98.146426,98.231480,97.480986,97.8764579999999995152393239550292491912841796875,123.1805857958357375281366330
136,97.410029,98.176913,97.389598,97.8764579999999995152393239550292491912841796875,96.42366029230774771008327662
137,97.973368,98.257047,97.306362,97.8764579999999995152393239550292491912841796875,102.9848582437179302928598190
138,98.135098,98.266760,97.8764579999999995152393239550292491912841796875,97.8764579999999995152393239550292491912841796875,95.44758234287298392928278190
139,97.886875,98.248197,97.841417,97.8764579999999995152393239550292491912841796875,103.1346563758976735414307768
140,97.747898,98.126151,97.728266,97.8764579999999995152393239550292491912841796875,104.5159240722339557549958044
141,97.858445,98.266760,97.523458,97.8764579999999995152393239550292491912841796875,71.96951063719195396117811470
142,97.844946,98.025152,97.664971,97.8764579999999995152393239550292491912841796875,103.6912206697277927247569096
143,97.610383,98.063067,97.558285,97.8764579999999995152393239550292491912841796875,101.7053146110935557544507901
144,97.824955,98.124443,97.770146,97.8764579999999995152393239550292491912841796875,113.7037643030870288640699073
145,97.954142,98.266721,97.654886,97.8764579999999995152393239550292491912841796875,82.42748040773964568472820246
146,98.039349,98.258245,97.850349,97.8764579999999995152393239550292491912841796875,81.88633712529691344172988462
147,97.804463,98.266721,97.804463,97.8764579999999995152393239550292491912841796875,87.34050922902323144114689058
148,97.888234,98.122376,97.607393,97.8764579999999995152393239550292491912841796875,72.43304862314288605773526798
149,97.722350,98.014818,97.386373,97.8764579999999995152393239550292491912841796875,62.04282389583924128828584802
150,97.8764579999999995152393239550292491912841796875,97.964957,97.618956,97.618956,110.1689240460876568761250384
151,97.759340,97.889956,97.618955999999997175109456293284893035888671875,97.618956,111.6924632120125142620281622
152,97.425133,98.007157,97.425133,97.618956,93.37800945787333617431613675
153,97.373927,98.056396,97.373927,97.618956,94.25345887634936481447311964
154,97.911295,98.056396,97.610856,97.618956,65.23716269632703124159434082
155,97.679410,97.940602,97.559443,97.618956,73.29630189554570485199747053
156,97.385554,98.056396,97.385554,97.618956,132.7837907681673925708309980
157,97.450920,97.928101,97.450920,97.618956,73.68004206342006412455702958
158,97.928101,98.025178,97.618955999999997175109456293284893035888671875,97.618956,102.7362431434857441558961000
159,97.801142,98.075462,97.618955999999997175109456293284893035888671875,97.618956,92.68996523456515745920114568
160,97.707432,97.936808,97.587342,97.618956,94.69661161392641268719216894
161,97.876343,98.042517,97.618955999999997175109456293284893035888671875,97.618956,104.5513244778903398923830537
162,98.042517,98.075462,97.286855,97.618956,105.7097592625678110778153496
163,98.075462,98.088553,97.618955999999997175109456293284893035888671875,97.618956,53.49319442604745589164849662
164,97.750669,98.014869,97.618955999999997175109456293284893035888671875,97.618956,94.65960131118884923751011229
165,98.014869,98.109045,97.405786,97.618956,92.44243562466344776851201459
166,97.446552,98.121522,97.446552,97.618956,82.58259079711239358800867194
167,97.950842,98.123062,97.618955999999997175109456293284893035888671875,97.618956,74.02727229734556146922841435
168,97.688311,98.137085,97.437799,97.618956,102.5066829977262106154967114
169,97.706388,98.138838,97.453141,97.618956,103.5094968002584145949640515
170,98.138838,98.139430,97.618955999999997175109456293284893035888671875,97.618956,64.29923865889893086489337292
171,98.088472,98.100215,97.522296,97.618956,43.25344192541337484669838886
172,97.885449,98.139430,97.517444,97.618956,93.59832727902142401887886080
173,98.139430,98.141084,97.604266,97.618956,74.69450219104075472387194168
174,97.252252,98.142948,97.252252,97.618956,104.8039649832455051381430167
175,97.632494,97.898705,97.594448,97.618956,83.67832283869448950497371699
176,97.898705,98.138752,97.618955999999997175109456293284893035888671875,97.618956,83.15382809528383845076859871
177,97.893424,98.143456,97.417060,97.618956,82.97526224435818775759798882
178,97.827225,98.156053,97.181229,97.618956,73.87891894851397189825092937
179,97.760307,97.943095,97.618955999999997175109456293284893035888671875,97.618956,72.81623661913219791586016072
180,97.831240,97.985188,97.351054,97.618956,102.5540230621806365718384768
181,97.687334,97.985345,97.179012,97.618956,111.6351260548433685926283942
182,97.985345,98.049643,97.311746,97.618956,102.8535503267589241715995740
183,97.998047,98.066192,97.507361,97.618956,102.8920868576035534402990379
184,98.066192,98.080318,97.350736,97.618956,124.4364363007633116353645164
185,97.587748,97.618956,97.342996,97.618956,62.91375746838510174541170273
186,97.814196,97.882701,97.618677,97.618956,94.16097056209441085172784369
187,97.882701,98.000483,97.537486,97.618956,96.00594239296560417074033466
188,97.429975,98.000483,97.429975,97.618956,62.63984884356667137694785196
189,97.502793,98.060416,97.502793,97.618956,85.37865469505325499710579607
190,98.060416,98.062698,97.467407,97.618956,91.97070255242130798478683572
191,98.062698,98.080318,97.618955999999997175109456293284893035888671875,97.618956,63.96027457318960252052875148
192,97.500406,98.085109,97.500406,97.618956,93.05215687760150089502531046
193,97.808952,98.091474,97.589623,97.618956,64.40160891916800345313731668
194,97.898226,98.099826,97.392668,97.618956,74.10145039182309822933802933
195,97.409303,97.919306,96.782330,97.618956,74.16269267331317927016698377
196,97.386328,97.779390,97.214465,97.618956,113.3052219643148674776966800
197,97.779390,97.813223,97.430920,97.618956,72.68052029106471678687739768
198,97.813223,97.820599,97.007563,97.618956,83.53615383075073452801007078
199,97.713551,97.737484,97.578005,97.618956,113.3438269074307918060640077
200,97.712496,97.754753,97.205657,97.618955999999997175109456293284893035888671875,81.01485197384300285250446906
201,97.471816,97.807227,97.302964,97.618955999999997175109456293284893035888671875,107.6287248372184883749014262
202,97.683712,97.739840,97.280161,97.618955999999997175109456293284893035888671875,84.07603566952265161660307059
203,97.696233,97.739840,97.394467,97.618955999999997175109456293284893035888671875,114.0843569269704378399410416
204,97.716635,97.772337,97.430325,97.618955999999997175109456293284893035888671875,103.3707671921223010258472641
205,97.772337,97.781320,97.618955999999997175109456293284893035888671875,97.618955999999997175109456293284893035888671875,74.09424268720696460377439508
206,97.781320,97.795856,97.512072,97.618955999999997175109456293284893035888671875,74.69398303458699750478899660
207,97.748864,97.818793,97.335019,97.618955999999997175109456293284893035888671875,123.1553106543819939844297550
208,97.703105,97.839207,97.618955999999997175109456293284893035888671875,97.618955999999997175109456293284893035888671875,64.41281883799300622683858819
209,97.813092,97.843240,97.618955999999997175109456293284893035888671875,97.618955999999997175109456293284893035888671875,74.59344364891662060301769086
210,97.843240,97.851811,97.618955999999997175109456293284893035888671875,97.618955999999997175109456293284893035888671875,93.92200143662160094493174256
211,97.776842,97.853302,97.259688,97.618955999999997175109456293284893035888671875,83.06414941982826150024266098
212,97.853302,97.869433,97.510206,97.618955999999997175109456293284893035888671875,86.18860445916668311383546098
213,97.869433,97.883847,97.498831,97.618955999999997175109456293284893035888671875,83.35733650199592226215372648
214,97.842257,97.900311,97.416523,97.618955999999997175109456293284893035888671875,124.6016466790108676576664948
215,97.636527,97.862454,97.332113,97.618955999999997175109456293284893035888671875,73.79575766050182217270503316
216,97.665904,97.889268,97.339101,97.618955999999997175109456293284893035888671875,74.05256266291736899631814595
217,97.889268,97.903563,97.212629,97.618955999999997175109456293284893035888671875,94.49133345881860535087071185
218,97.748951,97.812192,97.462963,97.618955999999997175109456293284893035888671875,101.3717364125577429234681404
219,97.644589,97.909498,97.168251,97.618955999999997175109456293284893035888671875,61.15592950477749489834877753
220,97.618955999999997175109456293284893035888671875,97.722078,96.850057,97.618955999999997175109456293284893035888671875,99.03757744573031729373724389
221,97.369953,97.739933,97.369953,97.618955999999997175109456293284893035888671875,139.3536024827661385927513038
222,97.537918,97.739933,97.118368,97.380190,107.6888658812791046415213714
223,97.618955999999997175109456293284893035888671875,97.764887,97.136561,97.380190,132.2177887940638854047392669
224,97.764887,97.823771,97.380189999999998917701304890215396881103515625,97.380190,75.80337197621323497287448845
225,97.823771,97.861830,97.380189999999998917701304890215396881103515625,97.380190,96.33788660810033555037534826
226,97.482379,97.762884,96.977764,97.380190,156.7949318808880470044186948
227,97.520277,97.742547,96.983631,97.380190,111.5986359979571478362458947
228,97.502357,97.865468,97.380189999999998917701304890215396881103515625,97.380190,116.6257892221490948259088328
229,97.379587,97.768835,97.379587,97.380190,73.02956616383846366602483613
230,97.683983,97.796139,97.277995,97.380190,84.31176343952516027968613345
231,97.361845,97.713005,97.057691,97.380190,84.60080650846934169351243326
232,97.713005,97.834037,96.978895,97.380190,104.0699189409911795678453928
233,97.676812,97.760430,97.277730,97.380190,64.97652444018136463910195744
234,97.321045,97.657356,97.321045,97.380190,83.64093006600115920434745932
235,97.760430,97.784997,97.319658,97.380190,74.33958013107559104071242472
236,97.784997,97.791946,96.937678,97.380190,104.6666355880895462604485147
237,97.737873,97.737873,97.380189999999998917701304890215396881103515625,97.380190,53.59375263486761120645951450
238,97.554177,97.642801,97.332401,97.380190,101.0849491079550421801513948
239,97.537109,97.694472,97.222659,97.380190,123.8298127453124592989297526
240,97.694472,97.747776,97.271428,97.380190,115.6224867959593094468573326
241,97.468342,97.778539,97.380189999999998917701304890215396881103515625,97.380190,84.05881094481962279019171547
242,97.778539,97.785358,97.271625,97.380190,72.48575914376459650156903081
243,97.577201,97.617506,97.106607,97.380190,113.5440172019482094611930734
244,97.617506,97.723391,97.353781,97.380190,63.43875324477052402016852286
245,97.714075,97.732846,97.380189999999998917701304890215396881103515625,97.380190,74.35855889577991284511426784
246,97.732846,97.749959,97.321612,97.380190,95.56158122246197272886547580
247,97.582645,97.792083,97.210344,97.380190,92.93752039937291620219639300
248,97.584569,97.795693,97.267207,97.380190,92.21752847641918116039505549
249,97.271721,97.797482,97.271721,97.380190,73.75465535393511196105009730
250,97.745664,97.802311,97.148090,97.380190,102.6431709486452401591805028
251,97.802311,97.815817,97.048942,97.380190,76.13933214671496507719439250
252,97.546779,97.646036,97.041124,97.380190,113.8173770322662878839992118
253,97.296497,97.765782,97.296497,97.380190,90.01628199584627409990389424
254,97.703419,97.775120,97.380189999999998917701304890215396881103515625,97.380190,104.0145334495189093360068000
255,97.775120,97.821917,97.380189999999998917701304890215396881103515625,97.380190,83.42242528968723824789321952
256,97.240293,97.620133,97.240293,97.380190,93.50748294640876423500230884
257,97.551681,97.602134,97.112370,97.380190,125.5962394331547447023922359
258,97.724744,97.754666,97.213697,97.380190,85.13039662095796522578439181
259,97.754666,97.833554,97.380189999999998917701304890215396881103515625,97.380190,73.48078190071945137162856554
260,97.398073,97.833554,96.859360,97.380190,94.17471203305423443907784532
261,97.833554,97.835091,97.170251,97.380190,74.86668775173444423387536517
262,97.580553,97.580553,97.380189999999998917701304890215396881103515625,97.380190,65.38937629912135029996989034
263,97.497266,97.776095,97.110570,97.380190,123.8641017639212122958269902
264,97.435693,97.736361,97.169543,97.380190,125.8106930894910480134285536
265,97.230952,97.580283,97.230952,97.380190,94.65629162285697439926934750
266,97.464157,97.586752,97.107636,97.380190,93.61956357348695334508192901
267,97.586752,97.776095,97.380189999999998917701304890215396881103515625,97.380190,92.98794465115374663355396478
268,97.698585,97.716135,97.380189999999998917701304890215396881103515625,97.380190,82.99737684264074033535507623
269,97.027084,97.559938,97.019535,97.380190,83.89559521797589347613666178
270,97.009072,97.505262,97.009072,97.380190,94.01331219531558325286368925
271,97.505262,97.687543,97.199275,97.380190,95.11612581394489751573928515
272,97.365304,97.661044,97.078028,97.380189999999998917701304890215396881103515625,90.56624396669096199730120134
273,97.604618,97.687543,97.302160,97.380189999999998917701304890215396881103515625,74.20814591749720889879426978
274,97.527241,97.573354,96.860044,97.380189999999998917701304890215396881103515625,101.2039916863370958566292757
275,97.492955,97.525939,97.069686,97.380189999999998917701304890215396881103515625,96.08251766253742687240446682
276,97.456207,97.641536,97.056045,97.380189999999998917701304890215396881103515625,132.4462589711269018266648346
277,97.244276,97.501630,96.713520,97.380189999999998917701304890215396881103515625,122.8387991214844330301048103
278,97.193432,97.530356,97.093390,97.380189999999998917701304890215396881103515625,96.01650637803534316105924518
279,97.249872,97.634172,97.075669,97.380189999999998917701304890215396881103515625,114.3451936881104185061985845
280,97.287162,97.504894,97.172296,97.380189999999998917701304890215396881103515625,92.25897542045670540744595201
281,97.504894,97.546467,96.858532,97.380189999999998917701304890215396881103515625,73.75771357248591186817066047
282,97.181232,97.559636,97.181232,97.380189999999998917701304890215396881103515625,115.3768596778899269139628814
283,97.559636,97.642894,97.218593,97.380189999999998917701304890215396881103515625,84.35977941325326057153688452
284,97.299337,97.612332,97.234046,97.380189999999998917701304890215396881103515625,40.65533480635465224395375117
285,97.201425,97.380189999999998917701304890215396881103515625,97.156231,97.315944,68.69514294857712677355721100
286,97.380189999999998917701304890215396881103515625,97.454584,97.085844,97.315944,142.3376060489851351320567118
287,97.502993,97.538353,96.699493,97.315944,110.7473799536175178559460619
288,96.790493,97.587698,96.790493,97.315944,113.6957538893559789272558191
289,97.454902,97.495235,97.059287,97.315944,94.52130700569732546512113911
290,97.133546,97.587698,96.962783,97.315944,123.3676202843065929926069657
291,97.587698,97.587698,96.883549,97.315944,76.71843532430889922579808627
292,97.279822,97.527074,96.984598,97.315944,114.6516586533873507391945168
293,97.415784,97.532643,97.038060,97.315944,94.81143852863458931778950500
294,97.447125,97.551423,97.260251,97.315944,130.9543746397516610358024991
295,97.551423,97.635325,97.083865,97.315944,92.37380710309254361334296845
296,97.272417,97.640019,96.724509,97.315944,112.6533912257280238833345720
297,97.287862,97.640019,96.933640,97.315944,104.1904362143371027826788122
298,96.858935,97.642894,96.858935,97.315944,92.87687007331336630500118188
299,97.420546,97.642894,97.122464,97.315944,74.62826174369781107031940337
300,97.102031,97.513450,97.076985,97.31594400000000177897163666784763336181640625,74.48172336558917905335874827
301,97.243305,97.642894,96.893549,97.31594400000000177897163666784763336181640625,99.06837682000373312973806604
302,96.940155,97.361756,96.940155,97.31594400000000177897163666784763336181640625,123.9672953886763160369355320
303,97.31594400000000177897163666784763336181640625,97.625276,97.31594400000000177897163666784763336181640625,97.31594400000000177897163666784763336181640625,88.25207846872427630557922379
304,97.177670,97.664515,97.177670,97.31594400000000177897163666784763336181640625,111.6388094734239295746647258
305,97.664515,97.683402,97.250144,97.31594400000000177897163666784763336181640625,83.95266634608154632246623805
306,97.455047,97.527450,97.247290,97.31594400000000177897163666784763336181640625,58.69201987161516065327759860
307,97.527450,97.540471,97.269610,97.31594400000000177897163666784763336181640625,83.30563345430016575221543462
308,96.763945,97.643958,96.763945,97.31594400000000177897163666784763336181640625,110.8922351304946634087400526
309,97.288928,97.413673,96.901339,97.362794,119.1444936038296855684848199
310,97.166960,97.657090,97.166960,97.657090,136.5952052463148600480735695
311,97.000531,97.6570899999999966212271829135715961456298828125,96.953998,97.6570899999999966212271829135715961456298828125,109.6587868834676253726456707
312,97.300320,97.683402,97.150374,97.6570899999999966212271829135715961456298828125,99.74354527869336628498331264
313,97.392088,97.591867,97.392088,97.591867,14.22861820968437740475565079
314,97.310104,97.608475,97.098720,97.5918669999999934816514723934233188629150390625,74.50406727646962501410143886
315,97.648438,97.6570899999999966212271829135715961456298828125,97.034846,97.5918669999999934816514723934233188629150390625,83.45487487024743344932176115
316,97.226158,97.6570899999999966212271829135715961456298828125,97.134898,97.467928,142.4402040387274066546297036
317,97.289840,97.503429,97.053410,97.467928000000000565705704502761363983154296875,48.43982028219879332198161136
318,97.282861,97.564171,96.957053,97.467928000000000565705704502761363983154296875,94.69355440319097994006369844
319,97.083906,97.420036,97.083906,97.420036,35.37657204466492188998927304
320,97.200367,97.428975,97.111038,97.4200359999999960791683406569063663482666015625,54.00689789185527445170009742
321,97.4200359999999960791683406569063663482666015625,97.428975,96.897978,97.4200359999999960791683406569063663482666015625,98.59903772837794200256666956
322,97.041339,97.440069,97.041339,97.4200359999999960791683406569063663482666015625,69.71023450936219667539717193
323,97.355402,97.4200359999999960791683406569063663482666015625,96.973473,97.393828,77.16840204700856276076592621
324,97.393828,97.4200359999999960791683406569063663482666015625,96.756425,97.348255,112.2198613570609690981427775
325,97.178932,97.3938279999999991787262842990458011627197265625,96.906499,97.3482549999999946521711535751819610595703125,102.7313480155973888230391822
326,97.157618,97.3482549999999946521711535751819610595703125,96.508030,97.3482549999999946521711535751819610595703125,99.44939919858361676574531887
327,97.239637,97.419790,97.144354,97.3482549999999946521711535751819610595703125,114.0581287054880359477238018
328,97.171633,97.453438,96.879817,97.3482549999999946521711535751819610595703125,125.6736658503696091315759984
329,97.297164,97.467928000000000565705704502761363983154296875,97.292301,97.467928000000000565705704502761363983154296875,70.52326063331609873330307888
330,97.3482549999999946521711535751819610595703125,97.467928000000000565705704502761363983154296875,96.762629,97.467928000000000565705704502761363983154296875,183.9638666244609463973347375
331,97.172850,97.467928000000000565705704502761363983154296875,96.976699,97.467928000000000565705704502761363983154296875,101.6547795041742396904282941
332,97.114010,97.467928000000000565705704502761363983154296875,96.897457,97.295743,66.56840987639864515301724165
333,97.295743,97.440931,96.844451,97.361506,105.2699575519963985925642192
334,97.295743,97.463706,96.758011,97.3615060000000056561475503258407115936279296875,96.48641740361248864132903691
335,96.707926,97.3615060000000056561475503258407115936279296875,96.707926,97.150954,74.57731444390772423957969294
336,97.331908,97.390840,97.040635,97.150954,140.8060723542068259916959505
337,96.963976,97.390840,96.687629,97.150954,100.4118169433114573507737077
